latitudine,longitudin,anno,nome
37.966545000000004,15.986300999999999,,Cerambyx cerdo
43.540112000000001,10.324783000000000,,Cerambyx cerdo
43.540112000000001,10.324783000000000,,Cerambyx cerdo
43.106403000000000,12.378741000000000,,Cerambyx cerdo
43.540112000000001,10.324783000000000,,Cerambyx cerdo
43.779929000000003,11.248174000000001,,Cerambyx cerdo
44.801564999999997,10.321617000000000,,Cerambyx cerdo
43.750342000000003,11.247413999999999,,Cerambyx cerdo
43.750342000000003,11.247413999999999,,Cerambyx cerdo
37.966545000000004,15.986300999999999,,Cerambyx cerdo
45.122776000000002,7.633749000000000,"1874",Cerambyx cerdo
44.072651000000000,10.080211000000000,,Cerambyx cerdo
45.122776000000002,7.633749000000000,"1874",Cerambyx cerdo
43.779929000000003,11.248174000000001,,Cerambyx cerdo
43.886015999999998,11.266263000000000,,Cerambyx cerdo
39.324018000000002,8.648652999999999,"1992",Cerambyx cerdo
43.781804999999999,11.218978000000000,,Cerambyx cerdo
43.781804999999999,11.218978000000000,"1940",Cerambyx cerdo
,,,Cerambyx cerdo
43.778365000000001,11.251930000000000,"1961",Cerambyx cerdo
43.778365000000001,11.251930000000000,"1983",Cerambyx cerdo
43.866731000000001,10.250100000000000,,Cerambyx cerdo
43.540112000000001,10.324783000000000,"1896",Cerambyx cerdo
43.781804999999999,11.218978000000000,,Cerambyx cerdo
43.807803000000000,11.246879000000000,"1984",Cerambyx cerdo
40.585194999999999,9.002647000000000,,Cerambyx cerdo
38.909570000000002,16.587322000000000,,Cerambyx cerdo
,,,Cerambyx cerdo
42.854604999999999,13.567496999999999,,Cerambyx cerdo
40.916770999999997,14.790469999999999,,Cerambyx cerdo
42.854604999999999,13.567496999999999,,Cerambyx cerdo
44.596941000000001,10.847509000000001,,Cerambyx cerdo
44.072651000000000,10.080211000000000,,Cerambyx cerdo
38.010845000000003,15.833318000000000,,Cerambyx cerdo
39.360751000000000,16.042289000000000,,Cerambyx cerdo
43.763896000000003,11.247864000000000,"1987",Cerambyx cerdo
43.522382999999998,11.488535000000001,"1992",Cerambyx cerdo
44.020279000000002,10.230558000000000,"1993",Cerambyx cerdo
43.677740999999997,11.192710999999999,"1987",Cerambyx cerdo
44.020279000000002,10.230558000000000,"1993",Cerambyx cerdo
43.460286000000004,12.119443000000000,"1923",Cerambyx cerdo
44.020279000000002,10.230558000000000,"1993",Cerambyx cerdo
43.719026999999997,10.400527000000000,"1970",Cerambyx cerdo
43.719026999999997,10.400527000000000,"1970",Cerambyx cerdo
43.681882000000002,10.347402000000001,"1970",Cerambyx cerdo
45.549348000000002,11.540486000000000,"1957",Cerambyx cerdo
43.778365000000001,11.251930000000000,"1959",Cerambyx cerdo
43.778365000000001,11.251930000000000,"1972",Cerambyx cerdo
43.796447000000001,11.245212000000000,"1968",Cerambyx cerdo
43.719026999999997,10.400527000000000,"1971",Cerambyx cerdo
43.719026999999997,10.400527000000000,"1970",Cerambyx cerdo
43.719026999999997,10.400527000000000,"1970",Cerambyx cerdo
43.681882000000002,10.347402000000001,"1970",Cerambyx cerdo
44.299616999999998,9.739727999999999,"1947",Cerambyx cerdo
44.650174000000000,7.619579000000000,"2025",Cerambyx cerdo
44.945841000000001,7.745815000000000,"2025",Cerambyx cerdo
44.953215000000000,7.630546000000000,"2025",Cerambyx cerdo
44.767324000000002,7.776082000000000,"2025",Cerambyx cerdo
44.810985000000002,7.612724000000000,"2025",Cerambyx cerdo
37.845050000000001,14.017239999999999,"2025",Cerambyx cerdo
44.772115999999997,7.675723000000000,"2025",Cerambyx cerdo
41.706561999999998,12.445055000000000,"2025",Cerambyx cerdo
44.778073999999997,7.732219000000000,"2025",Cerambyx cerdo
44.784891999999999,7.696782000000000,"2025",Cerambyx cerdo
41.293587000000002,13.013097000000000,"2025",Cerambyx cerdo
44.491517000000002,11.300200000000000,"2025",Cerambyx cerdo
45.161562000000004,7.549196000000000,"2025",Cerambyx cerdo
43.723126000000001,10.400138000000000,"2025",Cerambyx cerdo
44.725456000000001,7.622553000000000,"2025",Cerambyx cerdo
40.930501000000000,15.086058000000000,"2025",Cerambyx cerdo
44.988078000000002,7.602286000000000,"2025",Cerambyx cerdo
43.463394999999998,11.901278000000000,"2025",Cerambyx cerdo
44.834102999999999,7.794907000000000,"2025",Cerambyx cerdo
44.692695999999998,7.601488000000000,"2025",Cerambyx cerdo
44.670451999999997,7.682033000000000,"2025",Cerambyx cerdo
44.650624000000001,7.710133000000000,"2025",Cerambyx cerdo
44.741512999999998,7.718051000000000,"2025",Cerambyx cerdo
44.686225999999998,7.754349000000000,"2025",Cerambyx cerdo
44.672145000000000,7.763272000000000,"2025",Cerambyx cerdo
41.141022000000000,9.332070000000000,"2025",Cerambyx cerdo
45.840201999999998,13.533438000000000,"2025",Cerambyx cerdo
44.725599000000003,7.616626000000000,"2025",Cerambyx cerdo
44.650748999999998,7.619574000000000,"2025",Cerambyx cerdo
44.943103000000001,7.719235000000000,"2025",Cerambyx cerdo
44.865980000000000,7.630331000000000,"2025",Cerambyx cerdo
42.785269000000000,10.289831000000000,"2025",Cerambyx cerdo
44.704537000000002,7.689110000000000,"2025",Cerambyx cerdo
44.664276999999998,7.707690000000000,"2025",Cerambyx cerdo
44.400970000000001,11.229512000000000,"2025",Cerambyx cerdo
45.542169999999999,11.543281000000000,"2025",Cerambyx cerdo
45.938246999999997,10.894447000000000,"2025",Cerambyx cerdo
41.773741000000001,16.091895000000001,"2025",Cerambyx cerdo
44.977040000000002,7.761145000000000,"2025",Cerambyx cerdo
44.957239000000001,7.307628000000000,"2025",Cerambyx cerdo
44.799650000000000,7.730209000000000,"2025",Cerambyx cerdo
45.339542999999999,11.647482999999999,"2025",Cerambyx cerdo
44.905231999999998,7.781683000000000,"2025",Cerambyx cerdo
44.742320999999997,7.712432000000000,"2025",Cerambyx cerdo
45.740796000000003,13.760945000000000,"2025",Cerambyx cerdo
42.750996999999998,10.168343000000000,"2025",Cerambyx cerdo
44.719071000000000,7.799804000000000,"2025",Cerambyx cerdo
40.604202999999998,16.785416999999999,"2025",Cerambyx cerdo
44.981721000000000,7.598809000000000,"2025",Cerambyx cerdo
44.683559000000002,7.651218000000000,"2025",Cerambyx cerdo
44.601318999999997,7.605530000000000,"2025",Cerambyx cerdo
44.666027999999997,7.747478000000000,"2025",Cerambyx cerdo
40.558362000000002,9.022131999999999,"2025",Cerambyx cerdo
44.702764999999999,7.677716000000000,"2025",Cerambyx cerdo
45.148674000000000,7.581754000000000,"2025",Cerambyx cerdo
44.713304999999998,7.643886000000000,"2025",Cerambyx cerdo
44.831881000000003,7.656201000000000,"2025",Cerambyx cerdo
44.947631999999999,10.339828000000001,"2025",Cerambyx cerdo
39.269207000000002,9.441100000000000,"2025",Cerambyx cerdo
45.043304999999997,7.603359000000000,"2025",Cerambyx cerdo
46.000393000000003,10.921773000000000,"2025",Cerambyx cerdo
44.666338000000003,7.709847000000000,"2025",Cerambyx cerdo
44.653599999999997,7.602441000000000,"2025",Cerambyx cerdo
44.783425000000001,7.680015000000000,"2025",Cerambyx cerdo
40.756341999999997,9.599131000000000,"2025",Cerambyx cerdo
44.801465999999998,10.327991000000001,"2025",Cerambyx cerdo
45.993896999999997,8.403008000000000,"2025",Cerambyx cerdo
43.725924999999997,10.322770999999999,"2025",Cerambyx cerdo
40.609200999999999,16.787714000000001,"2025",Cerambyx cerdo
46.053457999999999,10.964131999999999,"2025",Cerambyx cerdo
45.077781999999999,10.373775999999999,"2025",Cerambyx cerdo
43.938879999999997,10.194170000000000,"2025",Cerambyx cerdo
44.819899999999997,10.228294999999999,"2025",Cerambyx cerdo
43.723165999999999,10.399977000000000,"2025",Cerambyx cerdo
40.549312000000000,14.237679999999999,"2025",Cerambyx cerdo
45.582742000000003,8.122997000000000,"2024",Cerambyx cerdo
45.751899999999999,7.566474000000000,"2025",Cerambyx cerdo
44.732522000000003,10.209573000000001,"2024",Cerambyx cerdo
42.748514999999998,10.120880000000000,"2025",Cerambyx cerdo
43.307516999999997,13.730527000000000,"2021",Cerambyx cerdo
40.853729999999999,14.230250000000000,"2020",Cerambyx cerdo
42.982087999999997,10.488320999999999,"2014",Cerambyx cerdo
41.337026000000002,13.048000999999999,"2021",Cerambyx cerdo
41.334094000000000,13.049319000000001,"2022",Cerambyx cerdo
43.713340000000002,10.780811999999999,"2024",Cerambyx cerdo
42.752426999999997,10.212491999999999,"2024",Cerambyx cerdo
39.313445000000002,8.549662000000000,"2024",Cerambyx cerdo
42.737343000000003,10.151770000000001,"2011",Cerambyx cerdo
43.920403000000000,8.056068000000000,"2020",Cerambyx cerdo
43.958897000000000,10.169483000000000,"2024",Cerambyx cerdo
40.597802999999999,14.392156000000000,"2013",Cerambyx cerdo
45.174878999999997,7.540764000000000,"2024",Cerambyx cerdo
45.079455000000003,10.121865000000000,"2023",Cerambyx cerdo
44.486626999999999,11.292210000000001,"2019",Cerambyx cerdo
41.350000999999999,13.035031999999999,"2021",Cerambyx cerdo
44.367438999999997,8.403872000000000,"2024",Cerambyx cerdo
42.761744000000000,10.306468000000001,"2023",Cerambyx cerdo
45.696719999999999,7.143092000000000,"2024",Cerambyx cerdo
41.636499000000001,13.688556999999999,"2024",Cerambyx cerdo
42.341526000000002,12.089900000000000,"2024",Cerambyx cerdo
43.874457999999997,11.046547000000000,"2024",Cerambyx cerdo
43.652819999999998,11.836828000000001,"2024",Cerambyx cerdo
45.934626000000002,10.893889000000000,"2024",Cerambyx cerdo
46.122521999999996,11.120694000000000,"2024",Cerambyx cerdo
45.160601999999997,7.261344000000000,"2024",Cerambyx cerdo
45.932997999999998,10.893451000000001,"2024",Cerambyx cerdo
42.784905000000002,10.390680000000000,"2024",Cerambyx cerdo
45.794896000000001,7.545155000000000,"2024",Cerambyx cerdo
45.147624999999998,7.598653000000000,"2024",Cerambyx cerdo
45.748269000000001,13.681034000000000,"2024",Cerambyx cerdo
45.475600000000000,11.238099999999999,"2016",Cerambyx cerdo
45.448799999999999,10.151600000000000,"2015",Cerambyx cerdo
41.347600000000000,13.042500000000000,"2018",Cerambyx cerdo
42.120199999999997,12.121000000000000,"2018",Cerambyx cerdo
38.108300000000000,13.352700000000000,"2015",Cerambyx cerdo
42.997000000000000,12.672200000000000,"2018",Cerambyx cerdo
45.923900000000003,13.081500000000000,"2015",Cerambyx cerdo
44.790799999999997,7.714260000000000,"2018",Cerambyx cerdo
44.790900000000001,7.718660000000000,"2018",Cerambyx cerdo
45.922699999999999,13.040300000000000,"2015",Cerambyx cerdo
45.081099999999999,10.370200000000001,"2019",Cerambyx cerdo
45.918700000000001,13.079700000000001,"2015",Cerambyx cerdo
38.192300000000003,15.553699999999999,"2015",Cerambyx cerdo
45.079999999999998,10.367599999999999,"2015",Cerambyx cerdo
45.922499999999999,13.080100000000000,"2015",Cerambyx cerdo
38.192300000000003,15.554100000000000,"2015",Cerambyx cerdo
38.192300000000003,15.553699999999999,"2015",Cerambyx cerdo
38.201500000000003,15.847200000000001,"2013",Cerambyx cerdo
45.078699999999998,10.358499999999999,"2015",Cerambyx cerdo
41.154000000000003,15.093999999999999,"2016",Cerambyx cerdo
41.304900000000004,13.050000000000001,"2021",Cerambyx cerdo
40.107199999999999,8.597580000000002,"2016",Cerambyx cerdo
45.917299999999997,13.076000000000001,"2016",Cerambyx cerdo
41.311000000000000,13.058800000000000,"2021",Cerambyx cerdo
42.824700000000000,11.906599999999999,"2018",Cerambyx cerdo
42.800300000000000,10.332200000000000,"2018",Cerambyx cerdo
45.866399999999999,12.249100000000000,"2021",Cerambyx cerdo
41.732599999999998,12.362299999999999,"2021",Cerambyx cerdo
41.720399999999998,14.869000000000000,"2014",Cerambyx cerdo
41.048299999999998,9.202389999999999,"2017",Cerambyx cerdo
43.679400000000001,13.205200000000000,"2018",Cerambyx cerdo
41.518300000000004,14.800200000000000,"2015",Cerambyx cerdo
45.350499999999997,10.729799999999999,"2018",Cerambyx cerdo
45.614199999999997,9.566000000000001,"2021",Cerambyx cerdo
41.293199999999999,13.050200000000000,"2021",Cerambyx cerdo
42.800400000000003,10.367300000000000,"2005",Cerambyx cerdo
44.798200000000001,7.720500000000000,"2021",Cerambyx cerdo
40.323900000000002,9.301600000000001,"2021",Cerambyx cerdo
44.794800000000002,7.711980000000000,"2018",Cerambyx cerdo
43.966500000000003,10.983400000000000,"2015",Cerambyx cerdo
44.017400000000002,10.177400000000000,"2015",Cerambyx cerdo
41.350000000000001,13.035000000000000,"2021",Cerambyx cerdo
45.516900000000000,10.802600000000000,"2010",Cerambyx cerdo
43.799700000000001,11.065400000000000,"2015",Cerambyx cerdo
45.921300000000002,13.078700000000000,"2015",Cerambyx cerdo
45.333900000000000,9.079370000000001,"2015",Cerambyx cerdo
44.703699999999998,11.139500000000000,"2015",Cerambyx cerdo
43.809100000000001,11.238300000000001,"2014",Cerambyx cerdo
41.328000000000003,13.054600000000001,"2021",Cerambyx cerdo
41.295999999999999,13.048299999999999,"2021",Cerambyx cerdo
41.843000000000004,12.210599999999999,"2015",Cerambyx cerdo
43.809100000000001,11.238300000000001,"2015",Cerambyx cerdo
43.775199999999998,11.737800000000000,"2016",Cerambyx cerdo
42.320000000000000,12.232699999999999,"2015",Cerambyx cerdo
41.320200000000000,13.042999999999999,"2021",Cerambyx cerdo
41.916100000000000,12.463699999999999,"2015",Cerambyx cerdo
45.918100000000003,13.076300000000000,"2015",Cerambyx cerdo
41.778700000000001,12.692299999999999,"2015",Cerambyx cerdo
45.410800000000002,11.410700000000000,"2014",Cerambyx cerdo
43.765999999999998,11.278000000000000,"2015",Cerambyx cerdo
43.718600000000002,10.711100000000000,"2012",Cerambyx cerdo
45.200699999999998,10.745200000000001,"2018",Cerambyx cerdo
43.859299999999998,11.096500000000001,"2020",Cerambyx cerdo
38.514600000000002,16.321899999999999,"2018",Cerambyx cerdo
42.989100000000001,10.495200000000001,"2021",Cerambyx cerdo
45.250200000000000,10.664899999999999,"2017",Cerambyx cerdo
45.920499999999997,13.077999999999999,"2017",Cerambyx cerdo
45.920200000000001,13.080000000000000,"2017",Cerambyx cerdo
44.792299999999997,7.718700000000000,"2021",Cerambyx cerdo
41.382199999999997,13.306400000000000,"2021",Cerambyx cerdo
42.021500000000003,14.168400000000000,"2017",Cerambyx cerdo
44.515599999999999,8.548740000000000,"2015",Cerambyx cerdo
45.466299999999997,11.421799999999999,"2017",Cerambyx cerdo
43.539999999999999,11.759200000000000,"2021",Cerambyx cerdo
45.603400000000001,9.284620000000000,"2016",Cerambyx cerdo
45.627499999999998,10.117100000000001,"2015",Cerambyx cerdo
40.627200000000002,16.858300000000000,"2013",Cerambyx cerdo
41.351300000000002,13.047800000000001,"2018",Cerambyx cerdo
41.349400000000003,13.032800000000000,"2018",Cerambyx cerdo
45.079999999999998,10.367800000000001,"2017",Cerambyx cerdo
45.918999999999997,13.080100000000000,"2017",Cerambyx cerdo
43.837000000000003,11.055899999999999,"2017",Cerambyx cerdo
45.757899999999999,11.549700000000000,"2015",Cerambyx cerdo
44.688000000000002,10.568600000000000,"2018",Cerambyx cerdo
45.781700000000001,13.656599999999999,"2020",Cerambyx cerdo
40.843100000000000,14.158099999999999,"2015",Cerambyx cerdo
45.516800000000003,10.312300000000000,"2020",Cerambyx cerdo
43.720199999999998,10.712199999999999,"2015",Cerambyx cerdo
39.015400000000000,16.693999999999999,"2015",Cerambyx cerdo
45.078699999999998,10.370500000000000,"2014",Cerambyx cerdo
42.108100000000000,12.102300000000000,"2020",Cerambyx cerdo
43.773499999999999,11.097700000000000,"2014",Cerambyx cerdo
43.417600000000000,13.450699999999999,"2014",Cerambyx cerdo
45.922199999999997,13.078600000000000,"2017",Cerambyx cerdo
43.736699999999999,11.014200000000001,"2015",Cerambyx cerdo
46.333900000000000,11.291100000000000,"2020",Cerambyx cerdo
39.399299999999997,9.567060000000000,"2015",Cerambyx cerdo
39.963999999999999,9.187659999999999,"2010",Cerambyx cerdo
39.868200000000002,9.236110000000000,"2015",Cerambyx cerdo
40.033799999999999,9.367240000000001,"2015",Cerambyx cerdo
40.605100000000000,9.744190000000000,"2015",Cerambyx cerdo
45.782400000000003,11.714100000000000,"2016",Cerambyx cerdo
42.799199999999999,10.267899999999999,"2008",Cerambyx cerdo
40.371099999999998,8.502720000000000,"2017",Cerambyx cerdo
42.063099999999999,14.218000000000000,"2015",Cerambyx cerdo
45.921799999999998,13.078500000000000,"2017",Cerambyx cerdo
44.793300000000002,7.715490000000000,"2017",Cerambyx cerdo
44.791300000000000,7.714810000000000,"2017",Cerambyx cerdo
44.793799999999997,7.712750000000000,"2017",Cerambyx cerdo
44.793399999999998,7.714170000000000,"2020",Cerambyx cerdo
44.793199999999999,7.715070000000000,"2020",Cerambyx cerdo
44.793300000000002,7.716780000000000,"2020",Cerambyx cerdo
45.026800000000001,10.468900000000000,"2020",Cerambyx cerdo
38.933300000000003,8.907270000000000,"2020",Cerambyx cerdo
45.359800000000000,10.729900000000001,"2020",Cerambyx cerdo
45.630899999999997,11.447500000000000,"2014",Cerambyx cerdo
46.334899999999998,11.291100000000000,"2020",Cerambyx cerdo
45.561000000000000,11.459899999999999,"2014",Cerambyx cerdo
44.793799999999997,7.714720000000000,"2020",Cerambyx cerdo
44.792600000000000,7.713090000000000,"2020",Cerambyx cerdo
44.793700000000001,7.713470000000000,"2020",Cerambyx cerdo
44.929000000000002,10.379300000000001,"2017",Cerambyx cerdo
39.012200000000000,16.732199999999999,"2018",Cerambyx cerdo
42.224899999999998,14.538200000000000,"2015",Cerambyx cerdo
42.224899999999998,14.538200000000000,"2015",Cerambyx cerdo
40.648299999999999,16.058599999999998,"2017",Cerambyx cerdo
44.790399999999998,7.714810000000000,"2017",Cerambyx cerdo
44.791300000000000,7.712750000000000,"2017",Cerambyx cerdo
40.919300000000000,9.623600000000000,"2018",Cerambyx cerdo
42.108199999999997,12.159599999999999,"2018",Cerambyx cerdo
43.323099999999997,13.715299999999999,"2022",Cerambyx cerdo
45.617100000000001,11.459700000000000,"2012",Cerambyx cerdo
38.128900000000002,13.346100000000000,"2022",Cerambyx cerdo
40.679499999999997,14.755200000000000,"2015",Cerambyx cerdo
40.776499999999999,14.827999999999999,"2013",Cerambyx cerdo
44.928400000000003,10.377599999999999,"2015",Cerambyx cerdo
45.531500000000001,10.510400000000001,"2022",Cerambyx cerdo
44.791400000000003,7.716100000000000,"2020",Cerambyx cerdo
44.789900000000003,7.712660000000000,"2020",Cerambyx cerdo
44.791400000000003,7.716100000000000,"2020",Cerambyx cerdo
44.791400000000003,7.716100000000000,"2020",Cerambyx cerdo
42.334800000000001,10.294400000000000,"2020",Cerambyx cerdo
44.791400000000003,7.712690000000000,"2020",Cerambyx cerdo
44.791400000000003,7.712690000000000,"2020",Cerambyx cerdo
45.201000000000001,7.567650000000000,"2023",Cerambyx cerdo
44.791400000000003,7.712690000000000,"2020",Cerambyx cerdo
45.194699999999997,10.749000000000001,"2023",Cerambyx cerdo
42.760800000000003,10.310900000000000,"2023",Cerambyx cerdo
44.796500000000002,7.722020000000000,"2017",Cerambyx cerdo
44.801900000000003,7.715330000000000,"2022",Cerambyx cerdo
44.796100000000003,7.715620000000000,"2022",Cerambyx cerdo
45.199599999999997,10.746100000000000,"2019",Cerambyx cerdo
40.724600000000002,17.230200000000000,"2022",Cerambyx cerdo
40.622100000000003,16.672300000000000,"2022",Cerambyx cerdo
40.631700000000002,16.664400000000001,"2022",Cerambyx cerdo
45.615000000000002,9.565799999999999,"2022",Cerambyx cerdo
42.119700000000002,12.117200000000000,"2020",Cerambyx cerdo
40.748600000000003,8.836119999999999,"2020",Cerambyx cerdo
42.111499999999999,12.105700000000001,"2020",Cerambyx cerdo
43.333399999999997,11.309799999999999,"2020",Cerambyx cerdo
43.865800000000000,7.889880000000000,"2010",Cerambyx cerdo
45.922400000000003,13.078600000000000,"2016",Cerambyx cerdo
38.164299999999997,15.960500000000000,"2016",Cerambyx cerdo
45.917600000000000,13.076100000000000,"2016",Cerambyx cerdo
45.921999999999997,13.078200000000001,"2016",Cerambyx cerdo
40.520099999999999,8.479889999999999,"2016",Cerambyx cerdo
42.761099999999999,10.300800000000001,"2016",Cerambyx cerdo
45.512300000000003,12.249100000000000,"2016",Cerambyx cerdo
45.920200000000001,13.076900000000000,"2016",Cerambyx cerdo
45.079999999999998,10.367599999999999,"2016",Cerambyx cerdo
44.052700000000002,11.257099999999999,"2023",Cerambyx cerdo
41.659599999999998,12.508300000000000,"2016",Cerambyx cerdo
43.404200000000003,11.134300000000000,"2023",Cerambyx cerdo
42.046199999999999,14.191000000000001,"2017",Cerambyx cerdo
45.922499999999999,13.080100000000000,"2016",Cerambyx cerdo
45.691499999999998,10.175000000000001,"2023",Cerambyx cerdo
42.106299999999997,12.104600000000000,"2023",Cerambyx cerdo
44.222000000000001,11.768200000000000,"2022",Cerambyx cerdo
44.928199999999997,10.378100000000000,"2016",Cerambyx cerdo
45.507599999999996,9.265860000000000,"2008",Cerambyx cerdo
45.694600000000001,13.779400000000001,"2022",Cerambyx cerdo
44.793399999999998,7.714940000000000,"2018",Cerambyx cerdo
44.863500000000002,10.007800000000000,"2019",Cerambyx cerdo
40.047600000000003,8.575170000000000,"2016",Cerambyx cerdo
45.526299999999999,10.534599999999999,"2016",Cerambyx cerdo
40.710799999999999,14.714100000000000,"2014",Cerambyx cerdo
39.248800000000003,9.466830000000000,"2016",Cerambyx cerdo
44.046799999999998,10.129899999999999,"2016",Cerambyx cerdo
39.075499999999998,16.161700000000000,"2016",Cerambyx cerdo
40.820099999999996,8.852510000000002,"2019",Cerambyx cerdo
45.199599999999997,10.744999999999999,"2019",Cerambyx cerdo
45.644799999999996,11.444200000000000,"2007",Cerambyx cerdo
43.454200000000000,13.480399999999999,"2019",Cerambyx cerdo
45.200699999999998,10.745699999999999,"2019",Cerambyx cerdo
45.080100000000002,10.367599999999999,"2018",Cerambyx cerdo
38.108300000000000,13.351200000000000,"2018",Cerambyx cerdo
38.108300000000000,13.351200000000000,"2018",Cerambyx cerdo
42.782400000000003,10.246200000000000,"2019",Cerambyx cerdo
44.791699999999999,7.714380000000000,"2019",Cerambyx cerdo
41.159700000000001,9.186550000000000,"2012",Cerambyx cerdo
